{47,30,271,30,25.67,902.74,0.45,0.83,1.69,0,0,1.55,-0.50,9.62,9.76,-0.25,0.13,-0.06,-0.25,0.13,-0.06}
{48,30,251,30,25.67,902.73,0.55,0.83,1.69,0,0,1.55,-0.51,9.63,9.77,-0.06,-0.13,0.06,-0.06,-0.13,0.06}
{49,30,257,31,25.67,902.74,0.45,0.83,1.66,0,0,1.56,-0.50,9.62,9.76,-0.13,-0.06,-0.06,0.06,-0.06,0.06}
{50,31,258,31,25.67,902.72,0.64,0.83,1.72,0,0,1.54,-0.49,9.63,9.76,-0.06,0.06,0.00,-0.06,0.25,0.00}
{51,31,269,31,25.68,902.74,0.45,0.83,1.69,0,0,1.54,-0.50,9.64,9.78,-0.06,-0.19,-0.19,-0.06,-0.19,-0.19}
{52,31,266,31,25.68,902.73,0.55,0.83,1.72,0,0,1.54,-0.50,9.62,9.76,0.00,-0.13,0.06,-0.06,0.00,0.06}
{53,31,257,32,25.68,902.73,0.55,0.83,1.69,0,0,1.55,-0.50,9.64,9.78,-0.13,0.06,0.06,-0.13,0.06,0.06}
{54,32,253,32,25.68,902.74,0.45,0.83,1.69,0,0,1.54,-0.51,9.60,9.74,0.00,0.00,0.06,0.00,0.00,0.06}
{55,32,271,32,25.68,902.74,0.45,0.83,1.66,0,0,1.56,-0.52,9.62,9.76,-0.06,0.00,0.00,-0.06,0.00,0.00}
{56,32,253,32,25.68,902.73,0.55,0.83,1.66,0,0,1.53,-0.52,9.62,9.75,0.06,0.06,-0.06,0.00,-0.19,0.00}
{57,32,264,33,25.68,902.75,0.36,0.83,1.63,0,0,1.54,-0.49,9.61,9.74,-0.06,0.06,-0.13,-0.06,0.06,-0.13}
{58,33,254,33,25.68,902.73,0.55,0.83,1.66,0,0,1.55,-0.49,9.61,9.75,0.06,0.06,0.06,0.06,0.00,0.06}
{59,33,258,33,25.68,902.72,0.64,0.83,1.69,0,0,1.54,-0.50,9.61,9.75,-0.06,0.13,-0.06,-0.06,0.13,-0.06}
{60,33,253,33,25.69,902.74,0.45,0.83,1.72,0,0,1.54,-0.50,9.66,9.79,0.00,-0.06,-0.06,0.06,-0.13,0.06}
{61,33,258,34,25.68,902.72,0.64,0.83,1.75,0,0,1.54,-0.51,9.59,9.73,0.00,0.13,-0.13,0.00,0.06,0.00}
{62,34,271,34,25.69,902.72,0.64,0.83,1.75,0,0,1.54,-0.50,9.61,9.75,0.06,0.13,0.00,0.06,0.13,0.00}
{63,34,253,34,25.69,902.73,0.55,0.83,1.78,0,0,1.55,-0.51,9.64,9.78,-0.06,0.00,0.06,-0.06,0.00,0.06}
{64,34,253,34,25.69,902.73,0.55,0.83,1.75,0,0,1.54,-0.52,9.63,9.77,-0.13,0.13,-0.13,-0.13,0.13,-0.13}
{65,34,253,35,25.69,902.72,0.64,0.83,1.75,0,0,1.53,-0.50,9.64,9.77,-0.13,-0.06,0.06,-0.13,-0.06,0.06}
{66,35,259,35,25.69,902.72,0.64,0.83,1.78,0,0,1.53,-0.50,9.63,9.76,-0.13,0.19,-0.06,-0.13,0.19,-0.06}
{67,35,256,35,25.69,902.73,0.55,0.83,1.78,0,0,1.54,-0.52,9.64,9.78,0.06,0.13,-0.13,0.06,0.13,-0.13}
{68,35,262,35,25.69,902.73,0.55,0.83,1.75,0,0,1.54,-0.52,9.63,9.77,0.00,0.00,0.00,0.00,0.00,0.00}
{69,35,253,36,25.70,902.72,0.64,0.83,1.75,0,0,1.54,-0.52,9.62,9.76,0.13,0.06,-0.06,0.13,0.06,-0.06}
{70,36,252,36,25.70,902.73,0.55,0.83,1.75,0,0,1.53,-0.51,9.65,9.78,-0.13,-0.19,0.13,-0.06,0.00,0.13}
{71,36,254,36,25.70,902.73,0.55,0.83,1.75,0,0,1.53,-0.51,9.61,9.74,-0.06,-0.25,0.06,-0.06,-0.25,0.06}
{72,36,274,37,25.69,902.74,0.45,0.83,1.69,0,0,1.53,-0.51,9.63,9.76,0.00,-0.13,0.00,0.00,-0.13,0.00}
{73,37,299,37,25.70,902.73,0.55,0.83,1.69,0,0,1.54,-0.49,9.63,9.76,0.00,0.13,-0.06,0.00,0.13,-0.06}
{74,37,253,37,25.70,902.72,0.64,0.83,1.72,0,0,1.54,-0.51,9.63,9.77,-0.06,-0.19,0.13,-0.06,-0.19,0.13}
{75,37,252,37,25.70,902.74,0.45,0.83,1.72,0,0,1.53,-0.52,9.66,9.79,0.00,-0.19,0.13,0.00,-0.19,0.13}
{76,37,257,38,25.70,902.74,0.45,0.83,1.69,0,0,1.55,-0.48,9.63,9.77,0.00,0.25,-0.13,0.00,0.25,-0.13}
{77,38,253,38,25.71,902.74,0.45,0.83,1.63,0,0,1.54,-0.51,9.62,9.76,0.00,-0.06,0.00,-0.13,0.00,-0.13}
{78,38,265,38,25.71,902.71,0.73,0.83,1.72,0,0,1.54,-0.51,9.63,9.77,0.06,-0.06,0.13,0.06,-0.06,0.13}
{79,38,258,38,25.70,902.72,0.64,0.83,1.78,0,0,1.54,-0.52,9.63,9.77,0.00,-0.06,0.00,0.00,-0.06,-0.06}
{80,38,254,39,25.71,902.71,0.73,0.83,1.88,0,0,1.55,-0.50,9.60,9.74,0.00,0.00,-0.06,0.00,0.06,0.06}
{81,39,258,39,25.71,902.75,0.36,0.83,1.75,0,0,1.54,-0.52,9.62,9.76,0.06,-0.13,-0.06,0.00,-0.19,-0.13}
{82,39,254,39,25.71,902.73,0.55,0.83,1.72,0,0,1.54,-0.50,9.63,9.77,0.06,-0.19,-0.06,0.06,-0.19,-0.06}
{83,39,270,39,25.71,902.74,0.45,0.83,1.63,0,0,1.54,-0.50,9.63,9.77,0.00,0.00,0.06,-0.06,-0.13,-0.06}
{84,39,268,40,25.71,902.71,0.73,0.83,1.75,0,0,1.55,-0.50,9.65,9.79,0.00,0.13,0.06,0.00,0.13,0.06}
{85,40,260,40,25.71,902.71,0.73,0.83,1.81,0,0,1.55,-0.50,9.61,9.75,0.00,0.00,0.00,-0.13,0.13,-0.13}
{86,40,253,40,25.72,902.75,0.36,0.83,1.78,0,0,1.54,-0.52,9.63,9.77,0.00,0.00,-0.19,0.00,0.00,-0.19}
{87,40,253,40,25.72,902.75,0.36,0.83,1.66,0,0,1.54,-0.51,9.63,9.77,0.06,-0.06,0.00,0.06,-0.06,0.00}
{88,40,265,41,25.71,902.72,0.64,0.83,1.63,0,0,1.53,-0.49,9.62,9.75,-0.06,-0.06,0.00,-0.06,-0.06,0.00}
{89,41,272,41,25.72,902.74,0.45,0.83,1.66,0,0,1.55,-0.53,9.64,9.78,0.06,-0.19,-0.13,0.06,-0.19,-0.13}
{90,41,259,41,25.72,902.74,0.45,0.83,1.69,0,0,1.54,-0.49,9.63,9.76,-0.06,-0.13,0.06,-0.06,-0.13,0.06}
{91,41,258,41,25.72,902.74,0.45,0.83,1.63,0,0,1.54,-0.51,9.62,9.76,0.13,0.00,0.00,0.13,0.00,0.00}
{92,41,257,42,25.72,902.73,0.55,0.83,1.66,0,0,1.54,-0.51,9.62,9.76,-0.06,0.06,0.06,-0.06,0.06,0.06}
{93,42,265,42,25.73,902.73,0.55,0.83,1.69,0,0,1.56,-0.51,9.62,9.76,0.06,0.13,-0.06,0.06,0.13,-0.06}
{94,42,253,42,25.73,902.72,0.64,0.83,1.75,0,0,1.54,-0.50,9.62,9.76,0.00,0.00,0.00,0.00,0.00,0.06}
{95,42,253,42,25.73,902.72,0.64,0.83,1.78,0,0,1.55,-0.52,9.65,9.79,0.06,-0.06,-0.13,0.06,-0.06,-0.13}
{96,42,253,43,25.73,902.71,0.73,0.83,1.84,0,0,1.54,-0.51,9.60,9.74,-0.06,0.13,-0.06,-0.06,-0.06,0.06}
{97,43,258,43,25.73,902.72,0.64,0.83,1.84,0,0,1.54,-0.48,9.64,9.77,0.00,-0.13,0.06,0.00,-0.13,0.06}
{98,43,270,43,25.73,902.73,0.55,0.83,1.81,0,0,1.53,-0.50,9.64,9.77,0.00,0.19,-0.13,0.06,-0.06,-0.06}
{99,43,252,43,25.73,902.72,0.64,0.83,1.78,0,0,1.54,-0.52,9.64,9.78,0.06,-0.19,0.00,0.06,-0.19,0.00}
{100,43,257,44,25.73,902.76,0.26,0.83,1.66,0,0,1.53,-0.51,9.63,9.76,-0.06,0.06,0.00,-0.06,-0.06,0.06}
{101,44,264,44,25.73,902.73,0.55,0.83,1.66,0,0,1.54,-0.50,9.65,9.78,0.00,-0.06,0.06,0.06,-0.13,-0.06}
{102,44,258,44,25.73,902.71,0.73,0.83,1.69,0,0,1.54,-0.51,9.65,9.79,-0.06,0.06,-0.06,-0.06,0.06,-0.06}
{103,44,271,45,25.74,902.74,0.45,0.83,1.75,0,0,1.54,-0.51,9.63,9.77,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{104,45,258,45,25.74,902.71,0.73,0.83,1.81,0,0,1.55,-0.50,9.62,9.76,0.00,0.06,-0.06,0.00,0.06,-0.06}
{105,45,281,45,25.74,902.71,0.73,0.83,1.81,0,0,1.54,-0.51,9.60,9.74,0.00,-0.06,0.06,0.00,-0.06,0.06}
{106,45,258,45,25.74,902.72,0.64,0.83,1.88,0,0,1.55,-0.50,9.65,9.79,0.00,0.00,0.00,0.00,0.19,0.06}
{107,45,257,46,25.74,902.74,0.45,0.83,1.78,0,0,1.55,-0.50,9.62,9.76,0.06,0.00,0.00,0.06,0.00,0.00}
{108,46,265,46,25.74,902.70,0.83,0.83,1.81,0,0,1.54,-0.53,9.62,9.76,0.06,0.13,0.00,0.06,0.13,0.00}
{109,46,253,46,25.74,902.73,0.55,0.83,1.78,0,0,1.54,-0.50,9.62,9.76,0.00,0.13,-0.06,-0.06,0.31,0.06}
{110,46,253,46,25.75,902.74,0.45,0.83,1.78,0,0,1.53,-0.49,9.60,9.73,0.00,0.06,0.00,0.00,0.06,0.00}
{111,46,258,47,25.75,902.74,0.45,0.83,1.66,0,0,1.53,-0.51,9.60,9.73,-0.06,0.00,-0.13,-0.06,0.00,-0.13}
{112,47,254,47,25.75,902.72,0.64,0.83,1.69,0,0,1.54,-0.52,9.63,9.77,0.00,-0.13,-0.19,0.00,0.00,-0.06}
{113,47,270,47,25.75,902.72,0.64,0.83,1.75,0,0,1.54,-0.48,9.64,9.77,0.00,0.13,-0.06,0.06,-0.19,0.00}
{114,47,258,47,25.75,902.72,0.64,0.83,1.81,0,0,1.55,-0.48,9.60,9.74,0.06,-0.13,-0.06,0.06,-0.13,-0.06}
{115,47,260,48,25.75,902.74,0.45,0.83,1.75,0,0,1.54,-0.51,9.59,9.73,0.00,0.00,0.00,0.00,0.00,0.00}
{116,48,259,48,25.75,902.73,0.55,0.83,1.72,0,0,1.54,-0.52,9.63,9.77,-0.06,-0.06,0.19,-0.06,-0.06,0.19}
{117,48,262,48,25.75,902.71,0.73,0.83,1.75,0,0,1.54,-0.48,9.65,9.78,-0.13,-0.13,0.13,-0.13,-0.13,0.13}
{118,48,271,48,25.75,902.72,0.64,0.83,1.81,0,0,1.54,-0.51,9.61,9.75,-0.06,0.06,0.00,-0.06,0.06,0.00}
{119,48,259,49,25.76,902.74,0.45,0.83,1.78,0,0,1.54,-0.51,9.63,9.77,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{120,49,258,49,25.76,902.73,0.55,0.83,1.72,0,0,1.54,-0.50,9.62,9.76,-0.13,-0.13,0.06,-0.13,-0.13,0.06}
{121,49,262,49,25.76,902.74,0.45,0.83,1.66,0,0,1.54,-0.50,9.63,9.77,0.13,-0.06,0.00,0.06,-0.06,0.00}
{122,49,277,50,25.76,902.73,0.55,0.83,1.69,0,0,1.54,-0.50,9.60,9.74,0.06,0.06,-0.13,0.06,-0.19,0.13}
{123,50,269,50,25.76,902.72,0.64,0.83,1.72,0,0,1.53,-0.50,9.63,9.76,0.19,-0.25,0.19,0.19,-0.06,-0.06}
{124,50,259,50,25.76,902.73,0.55,0.83,1.75,0,0,1.53,-0.51,9.63,9.76,0.00,-0.06,0.06,0.00,-0.06,0.06}
{125,50,259,50,25.76,902.70,0.83,0.83,1.84,0,0,1.54,-0.51,9.64,9.78,-0.06,0.06,0.06,-0.06,0.06,0.06}
{126,50,258,51,25.77,902.71,0.73,0.83,1.88,0,0,1.54,-0.48,9.63,9.76,-0.19,0.06,-0.06,0.00,0.06,0.00}
{127,51,256,51,25.77,902.72,0.64,0.83,1.91,0,0,1.55,-0.52,9.64,9.78,0.06,0.13,-0.06,0.06,0.13,-0.06}
{128,51,285,51,25.77,902.72,0.64,0.83,1.84,0,0,1.55,-0.51,9.63,9.77,0.00,0.06,0.13,0.06,-0.06,0.13}
{129,51,257,51,25.77,902.74,0.45,0.83,1.75,0,0,1.54,-0.52,9.63,9.77,-0.06,0.06,0.19,-0.06,0.06,0.19}
{130,51,253,52,25.77,902.73,0.55,0.83,1.72,0,0,1.54,-0.50,9.66,9.79,0.00,0.19,0.06,0.00,0.19,0.06}
{131,52,259,52,25.77,902.71,0.73,0.83,1.75,0,0,1.54,-0.50,9.67,9.80,0.06,0.13,-0.13,0.06,0.13,-0.13}
{132,52,253,52,25.77,902.71,0.73,0.83,1.84,0,0,1.54,-0.49,9.63,9.76,0.06,0.13,0.06,0.06,0.13,0.06}
{133,52,280,52,25.77,902.72,0.64,0.83,1.88,0,0,1.53,-0.48,9.63,9.76,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{134,52,252,53,25.78,902.72,0.64,0.83,1.84,0,0,1.54,-0.50,9.62,9.76,-0.06,0.00,0.00,-0.06,0.00,0.00}
{135,53,257,53,25.78,902.73,0.55,0.83,1.78,0,0,1.53,-0.52,9.63,9.76,-0.06,-0.06,0.06,-0.06,0.00,-0.13}
{136,53,258,53,25.78,902.72,0.64,0.83,1.78,0,0,1.55,-0.50,9.62,9.76,0.00,-0.06,0.00,0.00,-0.06,0.00}
{137,53,259,53,25.78,902.70,0.83,0.83,1.84,0,0,1.55,-0.48,9.63,9.77,-0.06,0.06,0.06,-0.06,0.06,0.06}
{138,53,305,54,25.78,902.71,0.73,0.83,1.91,0,0,1.54,-0.50,9.62,9.76,0.06,0.00,0.00,-0.13,0.00,0.06}
{139,54,258,54,25.78,902.72,0.64,0.83,1.91,0,0,1.54,-0.51,9.62,9.76,0.06,0.00,-0.06,0.06,0.00,-0.06}
{140,54,254,54,25.78,902.74,0.45,0.83,1.78,0,0,1.53,-0.49,9.61,9.74,-0.06,-0.13,0.06,0.00,0.00,-0.06}
{141,54,259,55,25.79,902.71,0.73,0.83,1.78,0,0,1.56,-0.52,9.65,9.79,0.06,0.06,-0.06,0.06,0.06,-0.06}
{142,55,258,55,25.78,902.75,0.36,0.83,1.69,0,0,1.53,-0.49,9.62,9.75,-0.06,0.06,0.06,0.06,0.13,0.00}
{143,55,270,55,25.79,902.73,0.55,0.83,1.72,0,0,1.54,-0.51,9.65,9.79,0.06,0.00,0.06,0.06,0.00,0.06}
{144,55,254,55,25.79,902.75,0.36,0.83,1.60,0,0,1.54,-0.50,9.61,9.75,0.00,0.06,0.00,0.00,0.06,0.00}
{145,55,253,56,25.79,902.72,0.64,0.83,1.69,0,0,1.54,-0.51,9.62,9.76,-0.13,0.13,0.06,-0.13,0.13,0.06}
{146,56,252,56,25.79,902.70,0.83,0.83,1.78,0,0,1.53,-0.52,9.58,9.72,0.06,0.13,-0.06,0.06,0.13,-0.06}
{147,56,258,56,25.79,902.73,0.55,0.83,1.84,0,0,1.54,-0.51,9.64,9.78,0.00,0.00,0.00,0.00,0.00,0.00}
{148,56,301,56,25.79,902.73,0.55,0.83,1.81,0,0,1.54,-0.50,9.62,9.76,-0.06,0.19,-0.19,-0.06,0.19,-0.19}
{149,56,252,57,25.79,902.71,0.73,0.83,1.78,0,0,1.55,-0.51,9.62,9.76,0.13,0.13,-0.06,0.13,0.13,-0.06}
{150,57,271,57,25.80,902.73,0.55,0.83,1.78,0,0,1.53,-0.50,9.64,9.77,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{151,57,258,57,25.80,902.72,0.64,0.83,1.81,0,0,1.54,-0.51,9.63,9.77,0.00,0.06,0.00,0.06,-0.06,0.00}
{152,57,257,57,25.80,902.73,0.55,0.83,1.75,0,0,1.53,-0.48,9.62,9.75,-0.13,0.00,0.00,-0.13,0.00,0.00}
{153,57,266,58,25.80,902.69,0.92,0.92,1.78,0,0,1.54,-0.52,9.61,9.75,0.00,0.13,-0.06,0.00,0.13,-0.06}
{154,58,259,58,25.80,902.71,0.73,0.92,1.81,0,0,1.53,-0.49,9.64,9.77,0.06,0.19,-0.06,0.06,0.19,-0.06}
{155,58,275,58,25.80,902.72,0.64,0.92,1.84,0,0,1.53,-0.52,9.62,9.75,-0.13,-0.06,0.00,-0.13,-0.06,0.00}
{156,58,260,58,25.81,902.71,0.73,0.92,1.78,0,0,1.55,-0.50,9.62,9.76,-0.06,0.06,0.13,-0.06,0.06,0.13}
{157,58,259,59,25.80,902.71,0.73,0.92,1.78,0,0,1.54,-0.50,9.64,9.78,0.00,0.06,0.00,0.00,0.06,0.00}
{158,59,269,59,25.81,902.73,0.55,0.92,1.75,0,0,1.55,-0.49,9.61,9.75,0.00,0.06,0.00,0.00,0.06,0.00}
{159,59,252,59,25.81,902.73,0.55,0.92,1.69,0,0,1.54,-0.52,9.64,9.78,0.00,0.19,0.00,0.00,0.19,0.00}
{160,59,252,59,25.81,902.71,0.73,0.92,1.69,0,0,1.54,-0.51,9.62,9.76,-0.13,-0.06,0.13,-0.13,-0.06,0.13}
{161,59,252,60,25.81,902.72,0.64,0.92,1.72,0,0,1.54,-0.50,9.64,9.78,-0.06,-0.06,0.13,-0.06,-0.06,0.13}
{162,60,258,60,25.81,902.71,0.73,0.92,1.78,0,0,1.55,-0.51,9.64,9.78,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{163,60,271,60,25.81,902.69,0.92,0.92,1.84,0,0,1.54,-0.50,9.63,9.77,0.06,0.06,0.06,0.06,0.06,0.06}
{164,60,262,61,25.82,902.70,0.83,0.92,1.91,0,0,1.54,-0.50,9.61,9.75,0.00,0.19,-0.06,0.00,0.19,-0.06}
{165,61,251,61,25.82,902.72,0.64,0.92,1.88,0,0,1.54,-0.51,9.63,9.77,0.06,0.13,0.00,0.06,0.13,0.00}
{166,61,266,61,25.82,902.75,0.36,0.92,1.69,0,0,1.55,-0.49,9.62,9.76,-0.06,0.19,-0.06,-0.06,0.19,-0.06}
{167,61,252,61,25.82,902.73,0.55,0.92,1.60,0,0,1.54,-0.49,9.62,9.75,-0.13,-0.13,-0.06,-0.13,-0.13,-0.06}
{168,61,269,62,25.82,902.74,0.45,0.92,1.53,0,0,1.54,-0.50,9.64,9.78,0.00,0.13,0.06,0.00,0.13,0.06}
{169,62,262,62,25.82,902.70,0.83,0.92,1.69,0,0,1.53,-0.49,9.63,9.76,0.06,0.13,-0.06,0.06,0.13,-0.06}
{170,62,252,62,25.82,902.72,0.64,0.92,1.72,0,0,1.53,-0.50,9.63,9.76,0.00,-0.06,-0.06,0.06,-0.06,0.06}
{171,62,273,62,25.83,902.72,0.64,0.92,1.78,0,0,1.52,-0.49,9.62,9.75,0.00,0.06,-0.06,0.00,0.06,-0.06}
{172,62,259,63,25.83,902.73,0.55,0.92,1.69,0,0,1.54,-0.48,9.63,9.76,0.00,0.19,-0.06,0.00,0.19,-0.06}
{173,63,271,63,25.83,902.71,0.73,0.92,1.72,0,0,1.54,-0.50,9.61,9.75,0.06,0.00,0.13,0.06,0.00,0.13}
{174,63,259,63,25.83,902.72,0.64,0.92,1.72,0,0,1.53,-0.50,9.64,9.77,-0.13,-0.13,0.00,-0.13,-0.13,0.00}
{175,63,252,63,25.83,902.73,0.55,0.92,1.72,0,0,1.55,-0.49,9.63,9.77,0.00,0.00,-0.06,0.00,0.00,-0.06}
{176,63,259,64,25.83,902.72,0.64,0.92,1.69,0,0,1.54,-0.51,9.61,9.75,0.13,0.00,0.06,0.13,0.00,0.06}
{177,64,258,64,25.84,902.72,0.64,0.92,1.69,0,0,1.53,-0.49,9.64,9.77,-0.13,0.06,-0.06,-0.13,0.06,-0.06}
{178,64,264,64,25.83,902.74,0.45,0.92,1.66,0,0,1.54,-0.49,9.64,9.77,-0.13,-0.06,-0.13,-0.13,-0.06,-0.13}
{179,64,259,64,25.83,902.70,0.83,0.92,1.72,0,0,1.54,-0.50,9.63,9.77,0.06,0.19,-0.13,0.06,0.19,-0.13}
{180,64,261,65,25.84,902.70,0.83,0.92,1.78,0,0,1.54,-0.51,9.64,9.78,-0.06,-0.13,0.00,-0.06,-0.13,0.00}
