{522,135,226,13529.56,902.29,0.77,1.23,1.53,0,0,1.97,0.08,9.55,9.75,-0.06,-0.06,0.00,-0.06,-0.06,0.00}
{523,135,228,13529.56,902.30,0.67,1.23,1.56,0,0,1.99,0.09,9.56,9.77,0.00,-0.25,0.13,0.00,-0.25,0.13}
{524,135,224,13529.56,902.27,0.95,1.23,1.56,0,0,1.98,0.06,9.55,9.75,-0.13,0.19,0.00,-0.13,0.19,0.00}
{525,135,223,13629.56,902.29,0.77,1.23,1.56,0,0,1.97,0.11,9.58,9.78,0.00,-0.06,0.06,0.00,-0.06,0.06}
{526,136,244,13629.56,902.29,0.77,1.23,1.60,0,0,1.99,0.09,9.55,9.76,0.06,0.06,-0.06,0.06,0.06,-0.06}
{527,136,224,13629.56,902.26,1.05,1.23,1.63,0,0,1.96,0.07,9.55,9.75,0.06,-0.06,0.00,0.06,0.00,-0.13}
{528,136,224,13629.56,902.29,0.77,1.23,1.63,0,0,1.98,0.08,9.55,9.75,0.06,-0.06,0.00,0.06,-0.06,0.00}
{529,136,225,13729.57,902.31,0.58,1.23,1.56,0,0,1.97,0.08,9.55,9.75,0.00,0.13,-0.13,0.00,0.13,-0.13}
{530,137,223,13729.56,902.29,0.77,1.23,1.47,0,0,1.97,0.09,9.57,9.77,0.00,0.00,0.00,0.13,-0.06,-0.06}
{531,137,264,13729.57,902.29,0.77,1.23,1.47,0,0,1.99,0.07,9.56,9.77,0.00,0.13,0.00,0.00,0.13,0.00}
{532,137,225,13729.57,902.29,0.77,1.23,1.53,0,0,1.98,0.07,9.55,9.75,0.13,-0.13,0.00,0.13,-0.13,0.00}
{533,137,218,13729.57,902.29,0.77,1.23,1.53,0,0,1.96,0.09,9.57,9.77,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06}
{534,137,224,13829.57,902.27,0.95,1.23,1.60,0,0,1.99,0.08,9.58,9.78,0.06,0.00,0.06,0.06,0.00,0.06}
{535,138,231,13829.57,902.30,0.67,1.23,1.56,0,0,1.97,0.09,9.56,9.76,0.00,0.00,-0.06,0.00,0.00,-0.06}
{536,138,229,13829.57,902.30,0.67,1.23,1.53,0,0,1.97,0.09,9.56,9.76,-0.06,0.00,0.06,0.00,0.00,0.00}
{537,138,223,13829.57,902.30,0.67,1.23,1.44,0,0,1.98,0.09,9.55,9.75,0.00,0.13,-0.13,0.00,0.13,-0.13}
{538,138,237,13929.57,902.30,0.67,1.23,1.44,0,0,1.98,0.09,9.55,9.75,-0.13,-0.06,-0.06,-0.06,0.13,-0.13}
{539,139,224,13929.57,902.27,0.95,1.23,1.53,0,0,1.96,0.10,9.56,9.76,-0.06,0.00,-0.06,-0.06,0.00,-0.06}
{540,139,225,13929.57,902.28,0.86,1.23,1.59,0,0,1.96,0.08,9.51,9.71,-0.06,0.00,-0.06,-0.06,0.00,-0.06}
{541,139,231,13929.57,902.25,1.14,1.23,1.75,0,0,2.00,0.08,9.58,9.79,0.13,0.06,-0.13,0.13,0.06,-0.13}
{542,139,223,14029.57,902.29,0.77,1.23,1.69,0,0,1.98,0.08,9.54,9.74,-0.19,0.06,0.00,-0.19,0.06,0.00}
{543,140,237,14029.58,902.28,0.86,1.23,1.69,0,0,1.99,0.11,9.56,9.77,-0.06,0.00,0.00,-0.06,0.00,0.00}
{544,140,223,14029.58,902.28,0.86,1.23,1.59,0,0,1.97,0.09,9.55,9.75,-0.13,-0.19,-0.06,-0.13,-0.19,-0.06}
{545,140,226,14029.58,902.29,0.77,1.23,1.59,0,0,1.98,0.10,9.55,9.75,-0.13,0.25,0.00,0.00,0.06,0.00}
{546,140,237,14029.57,902.27,0.95,1.23,1.63,0,0,1.99,0.10,9.56,9.77,-0.06,-0.06,0.06,-0.06,-0.06,0.06}
{547,140,220,14129.58,902.30,0.67,1.23,1.56,0,0,1.98,0.08,9.54,9.74,0.13,0.06,0.13,0.13,0.06,0.13}
{548,141,225,14129.58,902.27,0.95,1.23,1.63,0,0,1.98,0.08,9.55,9.75,-0.06,0.00,0.00,-0.06,0.00,0.00}
{549,141,218,14129.58,902.30,0.67,1.23,1.53,0,0,1.98,0.09,9.54,9.74,0.06,0.00,-0.06,0.06,0.00,-0.06}
{550,141,224,14129.58,902.29,0.77,1.23,1.56,0,0,1.97,0.08,9.55,9.75,0.00,0.06,-0.06,0.00,0.06,-0.06}
{551,141,231,14229.58,902.27,0.95,1.23,1.56,0,0,1.99,0.10,9.56,9.77,0.06,0.06,0.00,0.13,0.00,-0.19}
{552,142,223,14229.58,902.28,0.86,1.23,1.63,0,0,1.98,0.09,9.54,9.74,-0.06,0.00,-0.06,0.13,0.06,0.00}
{553,142,221,14229.58,902.30,0.67,1.23,1.59,0,0,1.96,0.07,9.54,9.74,0.00,-0.06,0.13,0.00,-0.06,0.13}
{554,142,242,14229.58,902.28,0.86,1.23,1.56,0,0,1.99,0.09,9.58,9.78,-0.13,-0.13,0.06,-0.13,-0.13,0.06}
{555,142,224,14229.58,902.30,0.67,1.23,1.50,0,0,1.95,0.08,9.55,9.75,0.00,-0.13,0.06,0.00,-0.13,0.06}
{556,142,231,14329.58,902.30,0.67,1.23,1.50,0,0,1.99,0.08,9.55,9.76,0.13,-0.06,0.00,0.06,-0.06,0.06}
{557,143,225,14329.58,902.28,0.86,1.23,1.50,0,0,1.95,0.09,9.55,9.75,-0.13,-0.06,0.13,-0.13,-0.06,0.13}
{558,143,225,14329.58,902.31,0.58,1.23,1.47,0,0,1.97,0.09,9.57,9.77,-0.06,-0.13,0.06,-0.06,-0.13,0.06}
{559,143,236,14329.58,902.30,0.67,1.23,1.47,0,0,1.98,0.08,9.55,9.75,-0.06,0.06,0.00,-0.06,0.06,0.00}
{560,143,225,14429.58,902.27,0.95,1.23,1.50,0,0,1.98,0.08,9.55,9.75,-0.06,0.25,-0.06,-0.06,0.25,-0.06}
{561,144,231,14429.59,902.31,0.58,1.23,1.50,0,0,1.99,0.08,9.58,9.78,0.00,0.00,-0.06,0.00,0.00,-0.06}
{562,144,225,14429.58,902.28,0.86,1.23,1.56,0,0,1.98,0.09,9.55,9.75,0.06,-0.25,0.06,0.06,-0.25,0.06}
{563,144,225,14429.59,902.29,0.77,1.23,1.50,0,0,1.98,0.10,9.56,9.76,0.06,0.06,-0.13,-0.06,0.06,-0.06}
{564,144,225,14529.59,902.28,0.86,1.23,1.59,0,0,1.99,0.10,9.55,9.76,0.00,0.06,-0.06,0.00,0.06,-0.06}
{565,145,225,14529.58,902.29,0.77,1.23,1.56,0,0,1.98,0.09,9.57,9.77,-0.13,0.13,0.00,-0.13,0.13,0.00}
{566,145,232,14529.58,902.30,0.67,1.23,1.53,0,0,1.99,0.09,9.53,9.74,-0.13,-0.19,0.13,-0.13,-0.19,0.13}
{567,145,226,14529.59,902.28,0.86,1.23,1.53,0,0,1.98,0.11,9.58,9.78,0.00,0.06,0.06,0.00,0.06,0.06}
{568,145,224,14529.58,902.30,0.67,1.23,1.50,0,0,1.99,0.07,9.53,9.74,0.00,0.00,0.00,0.00,0.00,0.00}
{569,145,221,14629.59,902.28,0.86,1.23,1.56,0,0,1.98,0.06,9.55,9.75,0.00,-0.06,0.00,0.00,-0.06,0.00}
{570,146,221,14629.58,902.29,0.77,1.23,1.53,0,0,1.97,0.10,9.56,9.76,-0.06,0.00,0.00,-0.06,0.00,0.00}
{571,146,248,14629.58,902.29,0.77,1.23,1.56,0,0,1.97,0.08,9.57,9.77,0.13,-0.06,-0.06,0.13,-0.06,-0.06}
{572,146,223,14629.59,902.31,0.58,1.23,1.47,0,0,1.97,0.08,9.55,9.75,0.00,0.06,0.06,0.00,0.06,0.06}
{573,146,226,14729.59,902.29,0.77,1.23,1.47,0,0,1.95,0.09,9.56,9.76,-0.06,0.00,-0.13,-0.06,0.00,-0.13}
{574,147,218,14729.59,902.28,0.86,1.23,1.50,0,0,1.95,0.09,9.55,9.75,0.13,0.06,-0.13,0.13,0.06,-0.13}
{575,147,224,14729.59,902.29,0.77,1.23,1.56,0,0,1.97,0.10,9.56,9.76,0.00,0.13,0.00,0.00,0.06,0.13}
{576,147,244,14729.59,902.28,0.86,1.23,1.59,0,0,1.97,0.08,9.57,9.77,0.00,0.06,0.13,0.00,0.06,0.13}
{577,147,220,14729.59,902.28,0.86,1.23,1.59,0,0,1.96,0.09,9.54,9.74,0.00,-0.06,-0.06,-0.06,0.00,-0.13}
{578,147,220,14829.59,902.28,0.86,1.23,1.63,0,0,1.97,0.09,9.55,9.75,0.06,0.06,-0.13,0.06,0.06,-0.13}
{579,148,225,14829.59,902.29,0.77,1.23,1.59,0,0,1.99,0.09,9.54,9.75,0.06,-0.19,0.06,0.06,-0.19,0.06}
{580,148,223,14829.59,902.29,0.77,1.23,1.56,0,0,1.96,0.09,9.55,9.75,0.13,-0.06,-0.06,0.13,-0.06,-0.06}
{581,148,233,14829.59,902.26,1.05,1.23,1.63,0,0,1.97,0.08,9.54,9.74,0.13,0.00,0.06,0.13,0.00,0.06}
{582,148,225,14929.59,902.28,0.86,1.23,1.66,0,0,1.98,0.08,9.54,9.74,0.06,0.06,0.00,0.06,0.06,0.00}
{583,149,218,14929.59,902.28,0.86,1.23,1.69,0,0,1.99,0.06,9.54,9.75,-0.13,0.00,0.00,-0.13,0.06,0.06}
{584,149,219,14929.60,902.27,0.95,1.23,1.66,0,0,1.97,0.08,9.54,9.74,-0.06,-0.06,0.00,-0.06,-0.06,0.00}
{585,149,225,14929.59,902.27,0.95,1.23,1.69,0,0,1.97,0.09,9.56,9.76,0.13,0.00,0.00,0.13,0.00,0.00}
{586,149,232,15029.60,902.28,0.86,1.23,1.69,0,0,2.00,0.09,9.55,9.76,0.13,0.06,-0.06,0.13,0.06,-0.06}
{587,150,239,15029.60,902.27,0.95,1.23,1.69,0,0,1.98,0.09,9.56,9.76,0.06,0.00,-0.06,0.00,0.06,-0.06}
{588,150,225,15029.60,902.27,0.95,1.23,1.69,0,0,1.97,0.08,9.54,9.74,0.06,0.13,0.06,0.06,0.13,0.06}
{589,150,225,15029.60,902.28,0.86,1.23,1.69,0,0,1.99,0.08,9.53,9.74,0.00,-0.19,0.00,0.00,-0.19,0.00}
{590,150,219,15029.60,902.31,0.58,1.23,1.56,0,0,1.95,0.08,9.56,9.76,-0.13,-0.06,-0.13,-0.13,-0.06,-0.13}
{591,150,231,15129.60,902.28,0.86,1.23,1.53,0,0,1.99,0.07,9.55,9.76,-0.06,0.19,0.00,-0.06,0.19,0.00}
{592,151,239,15129.60,902.29,0.77,1.23,1.50,0,0,1.97,0.08,9.56,9.76,0.06,0.13,-0.06,0.06,0.13,-0.06}
{593,151,223,15129.60,902.30,0.67,1.23,1.53,0,0,1.98,0.07,9.55,9.75,-0.06,0.13,-0.13,-0.06,0.13,-0.13}
{594,151,225,15129.60,902.26,1.05,1.23,1.60,0,0,1.97,0.07,9.53,9.73,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{595,151,225,15229.60,902.30,0.67,1.23,1.56,0,0,1.97,0.09,9.56,9.76,0.13,0.06,0.06,0.13,0.06,0.06}
{596,152,233,15229.61,902.29,0.77,1.23,1.60,0,0,1.98,0.09,9.57,9.77,0.00,-0.06,-0.06,0.00,-0.06,-0.06}
{597,152,220,15229.61,902.29,0.77,1.23,1.50,0,0,1.97,0.09,9.56,9.76,-0.06,-0.06,0.13,-0.06,-0.06,0.13}
{598,152,226,15229.61,902.29,0.77,1.23,1.53,0,0,1.97,0.08,9.55,9.75,-0.06,0.13,0.13,-0.06,0.13,0.13}
{599,152,223,15229.61,902.29,0.77,1.23,1.53,0,0,1.97,0.11,9.55,9.75,0.00,-0.06,0.00,0.00,-0.06,0.00}
{600,152,226,15329.61,902.29,0.77,1.23,1.53,0,0,1.98,0.08,9.55,9.75,0.00,0.00,0.06,0.00,0.00,0.06}
{601,153,244,15329.61,902.29,0.77,1.23,1.53,0,0,1.98,0.10,9.56,9.76,0.13,-0.06,0.00,0.13,-0.06,0.00}
{602,153,220,15329.61,902.25,1.14,1.23,1.66,0,0,1.99,0.10,9.54,9.75,0.00,0.13,0.19,0.00,0.13,0.19}
{603,153,225,15329.61,902.28,0.86,1.23,1.69,0,0,1.98,0.08,9.58,9.78,0.13,-0.13,0.19,0.13,-0.13,0.19}
{604,153,236,15429.61,902.28,0.86,1.23,1.72,0,0,1.97,0.10,9.54,9.74,-0.19,-0.06,0.00,-0.19,-0.06,0.00}
{605,154,226,15429.61,902.32,0.49,1.23,1.50,0,0,1.98,0.09,9.55,9.75,0.00,-0.19,-0.06,0.00,-0.19,-0.06}
{606,154,264,15429.61,902.29,0.77,1.23,1.47,0,0,1.95,0.07,9.53,9.73,-0.13,0.13,0.06,-0.06,0.19,-0.06}
{607,154,225,15429.61,902.29,0.77,1.23,1.44,0,0,1.96,0.09,9.57,9.77,0.00,-0.06,0.00,0.00,-0.06,0.00}
{608,154,237,15529.62,902.29,0.77,1.23,1.53,0,0,1.98,0.09,9.57,9.77,-0.25,0.00,0.00,-0.25,0.00,0.00}
{609,155,226,15529.62,902.28,0.86,1.23,1.56,0,0,1.98,0.08,9.57,9.77,-0.06,0.00,0.00,-0.06,0.00,0.00}
{610,155,224,15529.62,902.29,0.77,1.23,1.56,0,0,1.99,0.08,9.55,9.76,0.00,-0.13,0.00,0.06,0.06,0.06}
{611,155,234,15529.62,902.29,0.77,1.23,1.56,0,0,2.00,0.08,9.56,9.77,0.00,-0.06,0.06,0.06,0.00,0.06}
{612,155,220,15529.62,902.29,0.77,1.23,1.53,0,0,1.99,0.08,9.55,9.76,0.06,0.00,-0.06,0.06,-0.13,0.00}
{613,155,220,15629.62,902.28,0.86,1.23,1.56,0,0,1.98,0.11,9.58,9.78,0.06,0.06,0.06,0.06,0.06,0.06}
{614,156,225,15629.62,902.29,0.77,1.23,1.56,0,0,1.97,0.10,9.56,9.76,0.00,0.13,0.00,0.00,0.13,0.00}
{615,156,218,15629.62,902.30,0.67,1.23,1.53,0,0,2.00,0.07,9.58,9.79,0.06,0.00,0.00,0.06,0.00,0.00}
{616,156,226,15629.63,902.30,0.67,1.23,1.47,0,0,1.98,0.08,9.53,9.73,0.00,0.13,-0.13,0.00,0.13,-0.06}
{617,156,221,15729.63,902.31,0.58,1.23,1.41,0,0,1.97,0.08,9.57,9.77,0.00,-0.06,-0.19,0.00,-0.06,-0.19}
{618,157,226,15729.63,902.28,0.86,1.23,1.47,0,0,1.98,0.09,9.54,9.74,0.00,0.06,-0.13,0.00,0.06,-0.13}
{619,157,224,15729.63,902.29,0.77,1.23,1.50,0,0,1.97,0.10,9.56,9.76,0.06,-0.06,0.00,0.06,-0.06,0.00}
{620,157,243,15729.63,902.28,0.86,1.23,1.59,0,0,1.97,0.10,9.55,9.75,0.00,0.06,-0.06,0.00,0.06,-0.06}
{621,157,232,15729.63,902.27,0.95,1.23,1.63,0,0,1.99,0.08,9.53,9.74,0.06,0.06,-0.06,0.06,0.06,-0.06}
{622,157,223,15829.63,902.29,0.77,1.23,1.63,0,0,1.97,0.07,9.57,9.77,0.06,0.06,0.00,0.06,0.13,-0.13}
{623,158,225,15829.63,902.30,0.67,1.23,1.56,0,0,1.98,0.09,9.57,9.77,-0.06,0.00,0.06,0.00,0.00,0.00}
{624,158,220,15829.63,902.29,0.77,1.23,1.50,0,0,1.97,0.08,9.58,9.78,0.13,-0.06,-0.06,0.13,-0.06,-0.06}
{625,158,231,15829.63,902.27,0.95,1.23,1.56,0,0,1.98,0.06,9.53,9.73,0.06,-0.13,0.13,0.06,-0.13,0.13}
{626,158,232,15929.63,902.29,0.77,1.23,1.60,0,0,1.97,0.10,9.56,9.76,-0.06,-0.06,0.06,-0.06,-0.06,0.06}
{627,159,224,15929.64,902.29,0.77,1.23,1.60,0,0,1.98,0.09,9.54,9.74,0.00,0.00,-0.06,0.00,0.00,-0.06}
{628,159,225,15929.64,902.30,0.67,1.23,1.50,0,0,1.97,0.09,9.54,9.74,0.06,-0.06,-0.06,0.06,-0.06,-0.06}
{629,159,225,15929.64,902.29,0.77,1.23,1.50,0,0,1.97,0.09,9.54,9.74,0.06,0.06,0.00,0.06,0.13,0.13}
{630,159,225,16029.64,902.28,0.86,1.23,1.53,0,0,1.98,0.08,9.57,9.77,0.00,-0.13,-0.06,0.00,-0.13,-0.06}
{631,160,227,16029.64,902.27,0.95,1.23,1.63,0,0,2.00,0.11,9.54,9.75,0.06,-0.25,-0.06,0.06,-0.25,-0.06}
{632,160,226,16029.64,902.29,0.77,1.23,1.63,0,0,1.95,0.09,9.55,9.75,0.06,0.06,0.00,0.06,0.06,0.00}
{633,160,223,16029.65,902.29,0.77,1.23,1.60,0,0,1.99,0.10,9.55,9.76,0.00,-0.13,-0.06,0.00,-0.13,-0.06}
{634,160,220,16029.65,902.30,0.67,1.23,1.50,0,0,1.98,0.09,9.55,9.75,0.13,-0.06,0.00,0.13,0.00,-0.06}
{635,160,225,16129.65,902.28,0.86,1.23,1.53,0,0,1.96,0.10,9.55,9.75,-0.06,0.00,0.06,-0.06,0.00,0.06}
{636,161,233,16129.64,902.30,0.67,1.23,1.50,0,0,1.97,0.09,9.52,9.72,0.00,0.00,0.00,0.06,-0.06,0.06}
{637,161,257,16129.65,902.29,0.77,1.23,1.53,0,0,1.98,0.08,9.58,9.78,0.00,-0.06,0.00,0.06,-0.19,0.00}
{638,161,220,16129.65,902.30,0.67,1.23,1.47,0,0,1.99,0.10,9.58,9.79,0.06,-0.06,-0.06,0.06,-0.06,-0.06}
{639,161,225,16229.65,902.28,0.86,1.23,1.53,0,0,1.97,0.08,9.55,9.75,0.00,-0.13,0.00,0.00,-0.13,0.00}
{640,162,223,16229.65,902.27,0.95,1.23,1.59,0,0,1.97,0.08,9.55,9.75,0.00,-0.06,0.06,0.00,-0.06,0.06}
{641,162,245,16229.65,902.27,0.95,1.23,1.69,0,0,1.99,0.08,9.53,9.74,0.00,0.06,-0.19,0.00,0.06,-0.19}
{642,162,224,16229.65,902.27,0.95,1.23,1.72,0,0,1.97,0.07,9.56,9.76,0.13,0.00,0.00,0.13,0.00,0.00}
{643,162,224,16229.65,902.28,0.86,1.23,1.69,0,0,2.00,0.10,9.56,9.77,0.00,0.13,0.06,0.00,0.13,0.06}
{644,162,220,16329.66,902.26,1.05,1.23,1.72,0,0,1.97,0.10,9.55,9.75,-0.13,-0.06,0.00,-0.06,0.06,0.06}
{645,163,221,16329.65,902.27,0.95,1.23,1.72,0,0,1.98,0.08,9.56,9.76,-0.06,0.06,0.06,-0.06,0.06,0.06}
{646,163,233,16329.66,902.28,0.86,1.23,1.72,0,0,1.98,0.09,9.56,9.76,-0.06,0.00,0.06,-0.06,0.00,0.06}
{647,163,224,16329.66,902.29,0.77,1.23,1.63,0,0,1.96,0.07,9.56,9.76,-0.13,0.06,0.13,-0.13,0.06,0.13}
{648,163,223,16429.66,902.29,0.77,1.23,1.56,0,0,1.98,0.07,9.56,9.76,0.00,0.00,-0.06,0.00,0.00,-0.06}
{649,164,226,16429.66,902.29,0.77,1.23,1.53,0,0,1.96,0.08,9.54,9.74,0.13,-0.06,0.00,0.13,-0.06,0.00}
{650,164,223,16429.66,902.30,0.67,1.23,1.50,0,0,1.97,0.08,9.57,9.77,-0.19,0.06,0.13,-0.19,0.06,0.13}
{651,164,250,16429.66,902.26,1.05,1.23,1.60,0,0,1.98,0.09,9.55,9.75,0.00,-0.06,0.06,0.00,-0.06,0.06}
{652,164,230,16529.66,902.26,1.05,1.23,1.69,0,0,1.95,0.08,9.56,9.76,0.00,0.06,0.06,-0.06,0.06,-0.19}
{653,165,244,16529.66,902.28,0.86,1.23,1.75,0,0,1.98,0.09,9.56,9.76,-0.06,-0.06,0.06,-0.06,0.13,-0.06}
{654,165,230,16529.66,902.28,0.86,1.23,1.69,0,0,1.96,0.08,9.55,9.75,-0.06,0.19,0.00,-0.06,0.19,0.00}
{655,165,229,16529.66,902.28,0.86,1.23,1.63,0,0,1.96,0.10,9.55,9.75,0.00,0.25,-0.19,0.00,0.25,-0.19}
{656,165,236,16529.66,902.29,0.77,1.23,1.59,0,0,1.96,0.09,9.54,9.74,0.00,0.00,-0.06,0.00,0.00,-0.06}
{657,165,239,16629.67,902.27,0.95,1.23,1.63,0,0,1.97,0.07,9.54,9.74,0.00,-0.06,-0.13,0.00,-0.06,-0.13}
{658,166,228,16629.67,902.29,0.77,1.23,1.60,0,0,1.98,0.09,9.54,9.74,0.00,-0.13,0.13,0.06,-0.06,-0.06}
{659,166,229,16629.67,902.26,1.05,1.23,1.69,0,0,1.98,0.09,9.55,9.75,0.00,0.00,-0.06,0.06,0.00,0.00}
{660,166,230,16629.67,902.26,1.05,1.23,1.72,0,0,1.97,0.09,9.53,9.73,0.06,-0.19,-0.06,0.06,-0.19,-0.06}
{661,166,232,16729.67,902.28,0.86,1.23,1.75,0,0,1.98,0.07,9.56,9.76,0.06,0.06,0.06,0.06,-0.06,-0.06}
{662,167,229,16729.67,902.28,0.86,1.23,1.69,0,0,1.98,0.11,9.56,9.76,0.06,0.19,-0.06,-0.06,-0.06,-0.06}
{663,167,230,16729.67,902.27,0.95,1.23,1.66,0,0,1.97,0.06,9.56,9.76,-0.06,-0.19,0.06,0.00,0.06,-0.06}
{664,167,230,16729.68,902.28,0.86,1.23,1.66,0,0,1.98,0.08,9.55,9.75,0.00,0.06,-0.06,-0.06,-0.06,0.00}
{665,167,230,16829.67,902.29,0.77,1.23,1.63,0,0,1.96,0.09,9.56,9.76,-0.06,0.13,-0.13,-0.06,0.13,-0.13}
{666,168,237,16829.67,902.27,0.95,1.23,1.63,0,0,1.99,0.07,9.55,9.76,0.00,0.06,-0.06,0.00,0.06,-0.06}
{667,168,228,16829.68,902.30,0.67,1.23,1.56,0,0,1.98,0.08,9.54,9.74,0.00,-0.13,-0.13,0.00,-0.13,-0.13}
{668,168,228,16829.68,902.29,0.77,1.23,1.56,0,0,1.96,0.10,9.55,9.75,0.00,0.06,-0.06,0.00,0.06,0.00}
{669,168,229,16829.68,902.29,0.77,1.23,1.50,0,0,1.98,0.10,9.56,9.76,0.06,-0.06,0.13,0.06,-0.06,0.13}
{670,168,241,16929.68,902.29,0.77,1.23,1.53,0,0,1.97,0.09,9.55,9.75,0.06,0.00,0.00,0.06,0.00,0.00}
{671,169,237,16929.68,902.29,0.77,1.23,1.53,0,0,1.97,0.09,9.56,9.76,0.00,-0.13,0.13,0.00,-0.13,0.13}
{672,169,226,16929.68,902.29,0.77,1.23,1.53,0,0,1.98,0.10,9.55,9.75,0.00,0.19,-0.06,0.00,0.19,-0.06}
{673,169,228,16929.68,902.26,1.05,1.23,1.63,0,0,1.97,0.08,9.56,9.76,0.00,0.06,0.00,0.06,0.00,-0.06}
{674,169,240,17029.68,902.28,0.86,1.23,1.66,0,0,1.97,0.08,9.56,9.76,0.00,0.00,0.06,0.00,0.00,0.06}
{675,170,224,17029.68,902.30,0.67,1.23,1.63,0,0,1.97,0.08,9.57,9.77,0.00,-0.06,0.06,0.00,-0.06,0.06}
{676,170,230,17029.69,902.28,0.86,1.23,1.56,0,0,1.98,0.07,9.55,9.75,0.00,-0.19,-0.06,0.00,-0.19,-0.06}
{677,170,228,17029.69,902.31,0.58,1.23,1.47,0,0,1.97,0.09,9.53,9.73,0.00,0.06,-0.06,0.00,0.19,-0.13}
{678,170,228,17129.69,902.27,0.95,1.23,1.56,0,0,1.99,0.09,9.55,9.76,-0.13,-0.06,-0.13,0.06,-0.13,-0.06}
{679,171,230,17129.69,902.29,0.77,1.23,1.53,0,0,1.99,0.11,9.55,9.76,0.13,0.06,0.00,0.00,0.13,-0.06}
{680,171,230,17129.68,902.28,0.86,1.23,1.63,0,0,1.97,0.07,9.55,9.75,-0.13,-0.13,0.06,-0.13,-0.13,0.06}
{681,171,264,17129.69,902.29,0.77,1.23,1.56,0,0,1.97,0.08,9.55,9.75,-0.06,0.06,-0.13,0.00,-0.06,0.06}
{682,171,228,17229.69,902.30,0.67,1.23,1.53,0,0,1.95,0.08,9.55,9.75,0.13,0.00,-0.06,-0.06,-0.06,0.00}
{683,172,229,17229.69,902.28,0.86,1.23,1.53,0,0,1.96,0.10,9.55,9.75,0.06,-0.13,0.00,0.00,-0.06,0.00}
{684,172,230,17229.69,902.28,0.86,1.23,1.56,0,0,1.98,0.09,9.57,9.77,0.13,0.06,0.00,0.13,0.06,0.00}
{685,172,230,17229.69,902.28,0.86,1.23,1.63,0,0,1.98,0.09,9.55,9.75,-0.06,-0.06,0.06,-0.06,-0.06,0.06}
{686,172,250,17229.69,902.28,0.86,1.23,1.63,0,0,1.96,0.09,9.55,9.75,0.06,-0.06,0.00,0.06,-0.06,0.00}
{687,172,229,17329.69,902.26,1.05,1.23,1.69,0,0,1.97,0.09,9.56,9.76,0.06,-0.19,-0.06,0.06,-0.19,-0.06}
{688,173,231,17329.70,902.27,0.95,1.23,1.72,0,0,2.00,0.09,9.55,9.76,0.06,-0.13,-0.06,0.06,0.06,0.06}
{689,173,231,17329.70,902.29,0.77,1.23,1.69,0,0,1.97,0.10,9.55,9.75,0.06,0.06,-0.06,-0.06,0.06,-0.13}
{690,173,242,17329.70,902.26,1.05,1.23,1.69,0,0,2.00,0.08,9.54,9.75,-0.06,-0.13,-0.06,-0.06,-0.13,-0.06}
{691,173,237,17429.70,902.28,0.86,1.23,1.66,0,0,1.97,0.09,9.56,9.76,0.00,-0.19,0.00,0.00,-0.19,0.00}
{692,174,236,17429.70,902.27,0.95,1.23,1.72,0,0,1.96,0.09,9.54,9.74,0.00,0.06,0.00,0.00,0.31,0.06}
{693,174,228,17429.70,902.29,0.77,1.23,1.63,0,0,1.95,0.09,9.55,9.75,0.00,0.06,0.00,0.00,0.06,0.00}
{694,174,224,17429.71,902.29,0.77,1.23,1.60,0,0,1.95,0.08,9.54,9.74,0.00,-0.13,-0.13,0.00,-0.13,-0.13}
{695,174,223,17529.70,902.28,0.86,1.23,1.56,0,0,1.97,0.09,9.56,9.76,0.06,-0.06,0.06,0.06,-0.06,0.06}
{696,175,238,17529.71,902.28,0.86,1.23,1.59,0,0,1.97,0.10,9.56,9.76,0.00,-0.13,0.00,0.00,-0.13,0.00}
{697,175,228,17529.71,902.26,1.05,1.23,1.69,0,0,1.98,0.08,9.55,9.75,0.06,-0.06,0.00,0.06,-0.06,0.00}
{698,175,229,17529.71,902.29,0.77,1.23,1.66,0,0,2.01,0.12,9.57,9.78,0.00,0.00,0.00,0.00,0.00,-0.06}
{699,175,229,17529.71,902.29,0.77,1.23,1.63,0,0,1.97,0.10,9.53,9.73,0.06,0.06,-0.19,0.06,0.06,-0.19}
{700,175,224,17629.71,902.27,0.95,1.23,1.60,0,0,1.98,0.07,9.55,9.75,0.00,0.06,-0.13,0.00,0.06,-0.13}
{701,176,235,17629.71,902.29,0.77,1.23,1.60,0,0,1.98,0.07,9.56,9.76,-0.06,0.06,-0.06,0.00,-0.13,0.00}
{702,176,231,17629.71,902.29,0.77,1.23,1.60,0,0,1.95,0.10,9.54,9.74,0.13,-0.19,0.06,0.13,-0.19,0.06}
{703,176,247,17629.71,902.27,0.95,1.23,1.60,0,0,1.96,0.08,9.53,9.73,0.00,0.00,-0.13,0.00,0.00,-0.13}
{704,176,229,17729.71,902.29,0.77,1.23,1.60,0,0,1.98,0.09,9.55,9.75,-0.06,0.06,-0.13,-0.06,0.06,-0.13}
{705,177,228,17729.71,902.28,0.86,1.23,1.63,0,0,1.96,0.10,9.53,9.73,0.00,0.06,0.13,-0.06,0.06,0.06}
{706,177,248,17729.72,902.26,1.05,1.23,1.66,0,0,1.99,0.08,9.56,9.77,-0.13,0.06,0.06,-0.13,0.06,0.06}
{707,177,225,17729.72,902.26,1.05,1.23,1.75,0,0,1.99,0.08,9.54,9.75,-0.06,0.19,0.06,-0.06,0.19,0.06}
