74;37;256;37;27,28;902,47;0,48;0,76;1,78;0;0;-1,76;5,32;0,28;5,61;3,94;10,81;-12,44;3,94;10,81;-12,44
75;37;264;38;27,28;902,44;0,76;0,76;1,88;0;0;-3,61;9,96;-1,39;10,68;11,63;-7,44;-7,12;11,63;-7,44;-7,12
76;38;260;38;27,28;902,43;0,85;0,85;1,84;0;0;-1,78;6,72;-0,18;6,95;26,12;11,31;4,06;26,12;11,31;4,06
77;38;262;38;27,28;902,44;0,76;0,85;1,94;0;0;-2,86;9,03;-1,26;9,56;30,75;9,63;-31,06;30,75;9,63;-31,06
78;38;268;38;27,27;902,43;0,85;0,85;1,97;0;0;-1,68;7,78;-0,07;7,96;-17,19;-3,75;19,56;-17,19;-3,75;19,56
79;38;281;39;27,28;902,45;0,66;0,85;1,91;0;0;-2,83;8,79;-0,54;9,25;-2,69;4,75;-8,44;-2,69;4,75;-8,44
80;39;261;39;27,28;902,46;0,57;0,85;1,84;0;0;-1,04;8,15;0,03;8,22;-44;-21,12;-6,81;-44;-21,12;-6,81
81;39;257;39;27,28;902,45;0,66;0,85;1,78;0;0;-1,68;8,29;-0,27;8,46;-8,44;-13,19;13,38;-10;-14,56;9,19
82;39;268;39;27,28;902,45;0,66;0,85;1,78;0;0;-0,4;11,21;0,92;11,25;-21,19;-15,31;16,25;-21,19;-15,31;16,25
83;39;286;40;27,28;902,42;0,94;0,94;1,81;0;0;-1,48;6,7;0,33;6,87;-18,12;-3,94;3,87;-18,12;-3,94;3,87
84;40;270;40;27,28;902,42;0,94;0,94;1,91;0;0;-1,6;9,87;0,62;10,02;0,75;-31,75;1,37;0,75;-31,75;1,37
85;40;257;40;27,28;902,44;0,76;0,94;1,94;0;0;-1,29;7,68;0,55;7,81;-3,75;2,31;24,5;-3,75;2,31;24,5
86;40;258;40;27,28;902,44;0,76;0,94;1,87;0;0;-1,63;9,26;-0,64;9,42;-2,31;11,56;-12,13;-2,31;11,56;-12,13
87;40;258;41;27,28;902,43;0,85;0,94;1,84;0;0;-1,3;8,24;0,82;8,38;-6;-5,81;15,25;-10,44;-4,56;13,38
88;41;273;41;27,28;902,43;0,85;0,94;1,88;0;0;-1,8;7,6;0,13;7,81;9;9,13;-0,88;9;9,13;-0,88
89;41;264;41;27,28;902,43;0,85;0,94;1,91;0;0;-1,08;9,67;0,84;9,77;-24,25;-28,69;17,69;-24,25;-28,69;17,69
90;41;253;42;27,28;902,42;0,94;0,94;1,94;0;0;-1,81;7,12;-0,16;7,35;11,88;17,62;-3,06;11,88;17,62;-3,06
91;42;268;42;27,28;902,43;0,85;0,94;1,94;0;0;-1,98;10;-0,72;10,22;15,75;17,75;14;15,75;17,75;14
92;42;263;42;27,28;902,43;0,85;0,94;1,94;0;0;-0,54;8,43;0,42;8,46;-0,25;4,5;22,31;-0,25;4,5;22,31
93;42;274;42;27,28;902,42;0,94;0,94;1,94;0;0;-1,91;9,51;-0,23;9,7;7,06;-13,06;-6,87;7,06;-13,06;-6,87
94;42;256;43;27,28;902,42;0,94;0,94;1,97;0;0;-0,56;8,58;-1,18;8,68;-22,44;-11,75;-31,94;-22,44;-11,75;-31,94
95;43;262;43;27,28;902,42;0,94;0,94;2;0;0;-1,94;7,47;-0,72;7,75;8,44;27,25;-7,31;8,44;27,25;-7,31
96;43;288;43;27,28;902,43;0,85;0,94;1,97;0;0;-2,18;6,01;0,64;6,43;-18,75;-15,69;-49;-18,75;-15,69;-49
97;43;256;43;27,28;902,41;1,04;1,04;1,91;0;0;-2,12;8,66;0,77;8,95;-27,56;11,88;-8,81;-33,19;12,13;-9,13
98;43;261;44;27,28;902,4;1,13;1,13;1,88;0;0;-0,96;8,74;-0,46;8,8;-16,25;-3,31;-16,19;-16,25;-3,31;-16,19
99;44;263;44;27,28;902,42;0,94;1,13;1,91;0;0;-2,34;6,62;-0,56;7,04;13,5;20,37;1,69;10,81;19,06;2,62
100;44;280;44;27,29;902,42;0,94;1,13;1,88;0;0;-1,9;11,31;-1,07;11,52;-9,31;-24,25;44,75;-7,5;-26,06;28,25
101;44;257;44;27,28;902,42;0,94;1,13;1,81;0;0;-2,45;6,52;0,29;6,97;13,13;15,44;2,12;13,13;15,44;2,12
102;44;281;45;27,28;902,41;1,04;1,13;1,84;0;0;-3,77;11,16;-0,6;11,79;40,31;-8,75;11,12;40,31;-8,75;11,12
103;45;257;45;27,28;902,41;1,04;1,13;1,88;0;0;-1,22;5,85;-0,61;6,01;5,56;33,75;2,19;5,56;33,75;2,19
